id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
147265074,7061493805241,"Duracell AA Everyday Alkaline là dòng pin với thành phần chính là Kiềm (công nghệ Alkaline) cho khả năng giữ điện bền bỉ, hiệu xuất lớn hơn so với các dòng pin thông dụng khác khác.Duracell AA Everyd...",32500,32500,,0,0,136,,available,,1000,1000,,177955,DURACELL
119203295,3693537238951,"Combo 5 Khăn lau bếp lau kính siêu thấm hút Parroti Fiber FB02Combo 5 Khăn lau bếp lau kính siêu thấm hút Parroti Fiber FB02 được làm từ sợi Microfiber, có tính chất hút nước cực cao, không để lại v...",47000,89000,,42000,47,383,,available,,1000,1000,,746615,Parroti
84886093,6456848067230,Đặc điểm nổi bậtVợt muỗi thông minh 3in1 Sunhouse SHE-PRO11.W tích hợp 3 chức năng: vợt muỗi + dèn diệt muỗi + đèn ngủ.Vợt có kiểu dáng gọn nhẹ với màu trắng sang trọng tạo nên chiếc vợt vừa hiện đ...,233000,344000,,111000,32,167,,available,,1000,1000,,41048,Sunhouse
183907622,5312017804399,"LĂN BỤI QUẦN ÁO, GHẾ SOFE- Dùng để lau bụi dính ở quần áo, đặc biệt các chất dính len, dạ bị dính do giặt chung các loại quần áo với nhau.- Đặc biệt nhà ai nuôi chó mèo tì cực kỳ hữu hiệu.- Cây lăn...",31000,55000,,24000,44,122,,available,,1000,1000,,4820811,PEAFLO
119030223,6424158958424,"TÍNH NĂNG SẢN PHẨM:️Chỉ cần 1 lớp keo mỏng đã tạo được mối nối trong suốt siêu chắc và tự nhiên, không tì vết.️Bề mặt keo nhẵn mịn ngay sau khi khô.️Keo dính cực mạnh, dính chắc và siêu bền.️Phù hợp v...",8700,16200,,7500,46,293,,available,,1000,1000,,46703,Deli
119007194,6360778845119,"Thanh 4 Móc treo dán tường đa năng Parroti Handy HD41 là sản phẩm tiện ích giúp cho không gian nhà bạn gọn gàng và ngăn nắp hơn, miếng dán chắc chắn và dính trên mọi loại bề mặt sàn như sàn gạch, sàn...",21900,36000,,14100,39,241,,available,,1000,1000,,746615,Parroti
185910176,3611176538579,"Giấy Nến Vàng Lót Nồi Chiên Không Dầu Sạch Sẽ Tiện Dụng An Toàn Cho Sức Khỏe+ THÔNG TIN SẢN PHẨM:- Giấy nến vàng được sử dụng cho nồi chiên không dầu với mục đích hứng dầu mỡ, thức ăn vụn bám bẩn và...",85000,85000,,0,0,174,,available,,1000,1000,,5063093,Jodily StarHome
71924330,8126161754070,"Đặc điểm nổi bậtBộ Chổi Quét Nhà Gồm 1 Cây Chổi + 1 Dụng Cụ Hốt Lock&Lock ETM465 là sản phẩm vô cùng tiện ích, thay thế cho cây chổi quét bình thường thân inox nhỏ , nhẹ dễ luồn lách nhẹ nhàng đ...",256000,428000,,172000,40,365,,available,,1000,1000,,48077,LocknLock
112321595,1130794413685,"Đèn Học Chống Cận Thị, Đèn Đọc Sách, Đèn Làm Việc Để Bàn Chống Chói Mắt Lóa Mắt Bảo Vệ Mắt Chống Cận Thị, Cảm Ứng Siêu Sáng - VinBuy Bóng đèn led có 3 chế độ ánh sáng, mỗi chế độ có 10 kiểu tăng giả...",165000,300000,,135000,45,413,,available,,1000,1000,,4224691,VinBuy
186627908,4742192840663,"Ghế Gác Chân Công Thái Học, Ghế Kê Chân Văn Phòng Ergonomic Footrest Đầy Đủ Phiên Bản Ghế gác chân công thái học được nghiên cứu và thiết kế khoa học giúp nâng đỡ chân thoải mái khi làm việc, học hàn...",189000,280000,,91000,33,300,,available,,1000,1000,,7806557,Office Chill
57806524,8997883643771,"-Giao Màu - Mẫu ngẫu nhiên, bao bì mẫu mã có thể thay đổi theo từng đợt sản xuất.Thương hiệu uy tính : XUDI- Chất liệu: Vải dù 100%- Áo có được thiết kế khóa kéo và nút bấm hạn chế nước bắn vào ng...",110000,110000,,0,0,108,,available,,1000,1000,,837855,XUDI
143841853,3525543654010,"Bình Giữ Nhiệt Coffee Bugu Mini Inox 304 LI-02 – Hàng Chính Hãng 1, THÔNG SỐ KỸ THUẬT:Thương hiệu: buguModel: LI-02Vật liệu: Inox 304 dày, Nắp bằng nhựa PPDung tích: 400ml và ...",108000,150000,,42000,28,320,,available,,1000,1000,,568631,Bugu
52756206,7029288122351,Túi đựng rác tự phân hủy được sản xuất bởi chất liệu HDPE và Phụ gia tự hủyTúi có khả năng tự phân hủy trong môi trường tự nhiên trong thời gian ít hơn rất nhiều so với các loại túi rác thông thường ...,26000,26000,,0,0,231,,available,,1000,1000,,7304105,Túi ni lông tự phân hủy sinh học GIMEX II
138952791,9707055524901,"Móc dán tường treo cây lau nhà siêu chịu lực Parroti Keeper KP03 là sản phẩm tiện ích giúp cho không gian nhà bạn gọn gàng và ngăn nắp hơn, miếng dán chắc chắn và dính trên mọi loại bề mặt sà...",22900,42000,,19100,45,288,,available,,1000,1000,,746615,Parroti
181410158,6881043604407,"THÔNG TIN SẢN PHẨMChất liệu: Gỗ MDF phủ melamin, chân thép chống ghỉ sơn tĩnh điệnMàu sắc: Trắng - Vân gỗKích thước: 80x40x75cm, 120x60x75cmCông năng: Sử dụng làm bàn học, bàn làm việc, bàn gamin...",294000,320000,,26000,8,220,,available,,1000,1000,,523789,IGA
52504270,2215202432605,"Chiếu Mây Điều Hòa Cao CấpChiếu mây điều hòa hay còn gọi là chiếu sợi mây điều hòa nguyên bản được làm từ chất liệu là các sợi mây đan vào nhau, mặt dưới là lớp lót bằng vải không, viền xung quanh ch...",159000,230000,,71000,31,775,,available,,1000,1000,,697923,LIDACO
892141,9969906367307,"Pin Max 8 + 4 Viên Energizer E92 BP8+4 AAAENERGIZER là thương hiệu của Mỹ, nhà sản xuất pin lâu năm và uy tín trên thế giới trong nhiều năm qua.Thông tin sản phẩm:- Điện áp: 1.5V- Kích cỡ: pin AAA,...",119000,119000,,0,0,264,,available,,1000,1000,,19312,Energizer
1651191,4905430978171,Kệ Đỡ Màn Hình Máy Tính Monitor Stand Walnut Plyconcept * Hai vấn đề mà mọi người sử dụng Imac và desktop hay gặp phải đó là: 1/ Đa số các màn hình máy tính hiện tại được thiết kế khá thấp nên khi...,290000,380000,,90000,24,208,,available,,1000,1000,,152763,Plyconcept
104680895,1626052949076,"    *Thông số kỹ thuật:Thương hiệu : MyJaeTên sản phẩm : Cây lau nhà đơn MyJaeKích thước: Chiều dài cây lau: 144cm, Bông lau: 40cmMàu sắc : Trắng, TímChất li...",199000,330000,,131000,40,282,,available,,1000,1000,,3807547,MyJae
153066085,6009850431003,- THỜI GIAN LƯU TRỮ NĂNG LƯỢNG : 8 NĂMXUẤT XỨ : NHẬT BẢN- LOẠI PIN : LITHIUM CAO CẤP...,30000,30000,,0,0,209,,available,,1000,1000,,21437,Maxell
73638934,2949572708793,"Lòng chảo chống dính bền bỉ, an toànBề mặt lòng chảo phủ 2 lớp chống dính Xylan màu đen ánh kim siêu bền của Whitford (Hoa Kỳ). Đây là loại chống dính an toàn tuyệt đối cho sức khỏe, không chứa các ...",169000,450000,,281000,62,420,,available,,1000,1000,,31627,Elmich
74014046,3610366414808,Ống hút tái sử dụng an toàn cho béBộ 6 Ống Hút Silicone Có Thể Tái Sử Dụng Kèm 2 Cọ Rửa Lock&Lock TLL080 ( 250 x 78 mm) được làm từ chất liệu silicone mềm mại không những an toàn với nướu lợi nhạ...,75800,138000,,62200,45,294,,available,,1000,1000,,48077,LocknLock
64988886,2301709821421,"Đặc điểm nổi bậtBình giữ nhiệt Lock&Lock Flat nắp gỗ 400ml - LHC4227 có lớp vỏ ngoài cùng được làm từ thép không gỉ SS304 cứng cáp, chịu nhiệt tốt, không gây phản ứng hóa học với thực phẩm và rấ...",293000,534000,,241000,45,850,,available,,1000,1000,,48077,LocknLock
122911188,1973198437145,   Găng tay cao su Parroti Active được làm từ Nitrile (làm găng tay y tế) vừa có tính chất an toàn với người dùng vừa có tính siêu dai và bền. Khác với loại thông thường có mùi hôi của nhựa và ...,48000,89000,,41000,46,451,,available,,1000,1000,,746615,Parroti
273244363,1569514381175," Kệ Sách Đứng Ngăn Chéo - GP189 có nhiều ngăn cho bạn tha hồ chứa đựng tài liệu, sách, báo mà bạn cần lưu trữ gọn gàng ngăn nắp tránh bị thất lạc.Kệ sách đứng nhỏ có bánh xe gắn ở bên dưới...",319000,348000,,29000,8,74,,available,,1000,1000,,523789,IGA
52484490,6566534043905,"Băng Keo Siêu Dính - Chịu Nhiệt - Chống Thấm Nước Loại 5cmx5mTÍNH NĂNG SẢN PHẨM- Keo dính cực kỳ chắc, đã dán là không thể bóc ra được, chịu nước, chịu nhiệt, chống thấm hoàn hảo.- Bịt lại tất cả...",35000,55000,,20000,36,125,,available,,1000,1000,,111461,OEM
46163430,7071544736536,"Sáo recorder Yamaha YRS-24B là một loại sáo dọc, dễ chơi, ít tốn hơi hơn các loại sáo trúc, tiêu được đưa vào chương trình giáo dục âm nhạc ở trường tiểu học, trung học nước ngoài , điển hình là N...",127000,129000,,2000,2,198,,available,,1000,1000,,153444,Yamaha
119112667,9704313662079,"Combo 2 Miếng Lau Nhà Parroti ProMAX PAD-PX01 - Kích Thước 38 x12 CMLưu ý: Miếng lau này chỉ dùng được cho Cây lau nhà Parroti ProMAX- CHẤT LIỆU MICRIFIBER: Siêu bền, hút nước tốt, lau cực sạch m...",85000,145000,,60000,41,148,,available,,1000,1000,,746615,Parroti
173732608,5937412110953,"Combo Khăn Lau Đa Năng 2 Mặt Siêu Thấm , Khăn Lau Bếp , Khăn Lau Kính , Khăn Lau Chén Bát , Khăn Lau Tay , Khăn Lau Ô Tô PaKaSa Chất liệu sợi: Microfiber (sợi tổng hợp mịn, có đường kính nhỏ hơn 10 m...",38000,38000,,0,0,4,,available,,1000,1000,,5033337,PaKaSa
162548473,4047040146883,GIẢI PHÁP TỐI ƯU CHO CĂN NHÀ CỦA BẠN - HỘP ĐỰNG GIÀY ĐA NĂNG️ Hộp giúp bảo quản những đôi giày khỏi bụi bẩn.️ Cửa mở trong suốt có thể nhìn thấy giày bên trong.️ Chồng các hộp thành khối lớn để tiế...,89000,150000,,61000,41,124,,available,,1000,1000,,738187,Song Anh
149617968,5120131025473,M&L – là thương hiệu chuyên phân phối những sản phẩm đồ gia dụng thông minh – sang trọng – tiện dụng. M&L luôn theo xu hướng SMART LIFE được nhiều bạn trẻ và các gia đình hiện đại lựa chọn. M&...,469000,469000,,0,0,146,,available,,1000,1000,,262521,M&L
127031393,9115457631995,"Đặc điểm nổi bậtCa nước giữ nhiệt LocknLock Metro Mug LHC4219 có thể giữ nóng trên 60℃ lên đến 3 tiếng, riêng với đồ uống lạnh thì lâu hơn, nhiệt độ duy trì dưới 8℃ lên đến 18 tiếng.Vật liệu được s...",299000,506000,,207000,41,752,,available,,1000,1000,,48077,LocknLock
131407951,2155890578632,"       Đặc điểm nổi bật .   -Bàn làm việc chữ K mẫu mới sản phẩm được ra mắt năm 2020   Chất liệu khung xương bàn được gia công bằng thép sơn tĩnh điện, chống gỉ sét.   Ván gỗ nhân tạo (MFC) có...",396000,396000,,0,0,512,,available,,1000,1000,,8095971,HG FURNITURE H i G
128969410,3099244770442,Kệ Sách Để Bàn IGA SAI SHAN - GP157 là một sản phẩm thông minh đa năng có thể hỗ trợ bạn rất nhiều trong việc xử lý vấn đề trên một cách nhanh gọn lẹ.Kệ sách để bàn thông minh này cho phép ...,188000,205000,,17000,8,378,,available,,1000,1000,,523789,IGA
71206737,2301703637561,THÔNG TIN SẢN PHẨM- Đèn laser 303 công suất 5.000mw có thể phát tia sáng xanh/đỏ (bước sóng 532nm) xa hàng km.- Thân máy: màu đen- Màu đèn: Màu xanh lá cây/đỏ- Chất liệu thân: aerometal- Nút...,125550,135000,,9450,7,259,,available,,1000,1000,,837721,Essesa
110001215,6334612852198,"        Bộ 20 miếng dán tường đi dây điện - kẹp cố định nút giữ luồn dây điện    Nẹp Dây Điện,Kẹp Dây Điện dán tường cố định dây điện,giữ dây điện an toàn và tiện lợi    Phân Loại :   • Mỗi bộ ...",35000,35000,,0,0,275,,available,,1000,1000,,111461,OEM
117353723,8574020376721,"Chiếu ngủ văn phòng cao cấp Chất liệu nhựa 2 lớp: lớp mút và lớp bạc êm ái Gọn nhẹ, dễ dàng mang theo khi đi dã ngoại, văn phòng Xếp gọn và vệ sinh dễ dàng Cho giấc ngủ trưa ngon, không nóng bức  ...",45000,45000,,0,0,337,,available,,1000,1000,,293033,Krishna
63051860,8103408059471,"SỰ LỰA CHỌN TẤT CẢ TRONG 1 (ALL IN ONE)Bộ sản phẩm bao gồm tất cả những gì bạn cần cho căn phòng làm việcBao gồm đèn bàn, chân đế, kẹp bàn, 01 bóng đènBóng đèn LED có thể thay đổi 03 màu sắc vàng ...",137000,219000,,82000,37,958,,available,,1000,1000,,835483,eLights
2153015,9061182029037,►► Chi tiết sản phẩm: Thương hiệu: XIAOMIModel: MJJLL SD002QWTrọng lượng sản phẩm: 230gMô-men xoắn bánh răng: Tối đa 20 N.mKích thước tuốc nơ vít: 144x34x34mmKích thước thanh mở rộng: 110x10x10...,399000,490000,,91000,19,134,,available,,1000,1000,,25422,Xiaomi
44620765,8907184457090,"Đèn Pin Led Siêu Sáng Mini Có Sạc USB Có Hỗ Trợ Sạc Dự Phòng Lại Cho Điện Thoại Khẩn Cấp - Hàng Chính HãngVideo thực tế Đèn Pin Mini LED Siêu Sáng T6Thiết kế bằng hợp kim nhôm, nhỏ gọn, đơn giản v...",102300,102300,,0,0,386,,available,,1000,1000,,408443,Mai Lee
118858137,4586275456734, Nạo Gọt Rau Củ Quả JODILY Inox 304 Hàng Cao Cấp - Mua 1 Lần Dùng Mãi Mãi (Hoàn tiền 10 lần nếu giao hàng không đúng mô tả và hỉnh ảnh và video) THÔNG TIN SẢN PHẨM:  Nạo gọt hoa củ quả là món đồ khôn...,70000,70000,,0,0,64,,available,,1000,1000,,5063093,Jodily StarHome
104110135,7613582558735,"Bàn chải nhà tắm Parroti Clever - CR01Sản phẩm Bàn chải nhà tắm Parroti Clever CR01 dùng để chà rửa phòng toilet, nhà tắm, bồn rửa mặt một cách hiệu quả. Chà sạch và nhanh mọi vết dơ bẩn trên sàn, t...",55000,99000,,44000,44,543,,available,,1000,1000,,746615,Parroti
57999394,9466863791713,"** Bộ ga gối cotton Tici gồm: - 01 Ga/Drap bo thun theo kích thước theo yêu cầu- 02 Vỏ gối nằm kích thước 50 x 70 cm (~3cm)** Bộ ga gối Cotton tici ( hay còn gọi là cotton thô, hay cotton đũi). Chất l...",159000,239000,,80000,33,452,,available,,1000,1000,,697923,LIDACO
149573787,3890772961842,"Thùng rác thông minh cảm ứng tự động M&L - RoyalCare FH-2 phong cách Hàn Quốc sẽ thay đổi khái niệm về thùng rác của bạn. Thùng rác thông minh M&L - RoyalCare không còn là đồ dùng hôi hám, xấu...",479000,479000,,0,0,153,,available,,1000,1000,,5718283,M&L
52187161,7329343025673,"Giá Treo Ổ Điện Dán Tường Tiết Kiệm Không GianGiúp cố định ổ điện lên tường, tiết kiệm không gian.Chất liệu nhựa nguyên sinh ABS an toàn và thân thiện cho môi trường.Kích thước 4.5*10.3*0.7cmNặng khoả...",14000,14000,,0,0,275,,available,,1000,1000,,111461,OEM
10227148,3182004464419,"Dụng Cụ Mài Dao 3 Lớp Lock&Lock CKK112 (245 x 53 mm) có thể dùng để mài dao bằng kim loại, mài bén lưỡi dao cùn một cách dễ dàng, nhanh chóng.Chỉ cần đặt dao vào rãnh và kéo, mọi chuyện sẽ hoàn ...",164000,275000,,111000,40,529,,available,,1000,1000,,48077,LocknLock
75615959,5061452148417," Khăn lau đa năng 2 mặt Parroti Fiber được làm từ sợi Microfiber, có tính chất hút nước cực cao, không để lại vệt nước hay vệt lau trên bề mặt. Sợi Microfiber còn có tính chất bền, không có bụi v...",48000,89000,,41000,46,756,,available,,1000,1000,,746615,Parroti
118966833,4311364114187,"Móc dán tường treo cây lau nhà siêu chịu lực Parroti Keeper KP02 là sản phẩm tiện ích giúp cho không gian nhà bạn gọn gàng và ngăn nắp hơn, miếng dán chắc chắn và dính trên mọi loại bề mặt sàn như s...",22900,42000,,19100,45,371,,available,,1000,1000,,746615,Parroti
74396976,3481356156769,"Máy xay tỏi ớt LocknLock mini nhiều size - Hàng chính hãng, lưỡi xay bén, kéo tay đơn giản, dễ vệ sinh - JoyMall- Chất liệu: Nhựa PP, ABS, Inox- Dung tích: + Size S: Màu Hồng - 400ml - CKS308PIK+ ...",94000,171000,,77000,45,1245,,available,,1000,1000,,48077,LocknLock
1400785,2841801334561,"Gối Memory Foam Lock&Lock HLW112 là gối mút hoạt tính, loại mút mà các nhà khoa học NASA nghiên cứu, chế tạo để phục vụ cho các nhà du hành vũ trụ với mục đích làm giảm tối đa áp suất trong không ...",262000,439000,,177000,40,451,,available,,1000,1000,,48077,LocknLock
180378151,6517783474104,Đặc điểm nổi bậtBình giữ nhiệt LocknLock Metro Drive LHC4277S có miếng lót tay chống trượt giúp cầm nắm chắc chắn trong lúc điều khiển xe.Thiết kế phần đáy bình thon gọn hoàn toàn khít với chỗ giữ ...,315000,579000,,264000,46,268,,available,,1000,1000,,48077,LocknLock
189491905,8065384886699,NHANG SEN THUẦN KHIẾT LIÊN TÂM  Một giải pháp tâm linh cho gia đình hiện đại Thông tin chi tiết về sản phẩm Nhang Sen Thuần Khiết Liên Tâm - 20.5cm - Hộp 160 cây - nhang sạch hoàn toàn thiên nhiê...,69000,75000,,6000,8,224,,available,,1000,1000,,505265,Liên Tâm
121396300,9916972717714,"** Dây rút nhưa 10cm, 15cm,25cm ,30cm MUA 10 BỊCH SIZE BẤT KỲ TẶNG 1 BỊCH LOẠI 10 CM ( 1 TẤC ) , MDây rút nhựa là một loại sợi được làm bằng chất liệu nhựa (PA Nylon 66) ưu điểm của nhựa polime này l...",21000,21000,,0,0,198,,available,,1000,1000,,111461,OEM
147806385,2719179057922,"Đũa gắp thức ăn vặt là 1 lựa chọn tuyệt vời cho các game thủ, hay dân văn phòng hay phải ngồi chơi game, làm việc với máy tính mà lại không muốn bị bẩn tay.- Với chất liệu: nhựa - an toàn vệ sinh, d...",15000,15000,,0,0,12,,available,,1000,1000,,277519,DandiHome
134853381,8905347153837,"Đặc điểm nổi bậtBình giữ nhiệt Lock&Lock Feather Light Ring LHC4244 có cấu tạo 4 lớp với lớp trong cùng và ngoài cùng được làm bằng thép không gỉ SUS304,2 lớp giữa là lớp mạ đồng và lớp chân khô...",330000,601000,,271000,45,324,,available,,1000,1000,,48077,LocknLock
162526068,6998997139077,"Đất trồng cây hữu cơ Soilmix, giá thể sạch trồng sen đá, hoa hồng, cây cảnh, chứa phân bón vi sinh, trichoderma, perliteThông tin sản phẩm: Đất trồng cây Soilmix là hỗn hợp đất trồng cây được phối t...",49000,49000,,0,0,109,,available,,1000,1000,,520061,Monrovia
949687,3206731925590,Kệ Đỡ Màn Hình Máy Tính Monitor Stand Plyconcept * Hai vấn đề mà mọi người sử dụng Imac và desktop hay gặp phải đó là: 1/ Đa số các màn hình máy tính hiện tại được thiết kế khá thấp nên khi làm vi...,240000,300000,,60000,20,261,,available,,1000,1000,,152763,Plyconcept
178783625,3764083203271,Giá đỡ bàn chải máy dán tường NAVIVUSản phẩm khách nhận được sẽ gồm 2 giá đỡ bàn chải máy dán tường NAVIVU không bao gồm bàn chải hay phụ kiện khác.  ...,50000,50000,,0,0,34,,available,,1000,1000,,5706641,NAVIVU
102488853,2545049172651," Sản phẩm chính hãng , nguồn gốc xuất xứ rõ ràng , hàng chất lượng cao. Tư vấn/hướng dẫn nhiệt tình chu đáo. Hãy chọn sản phẩm của SHOP để được trải nghiệm mua sắm tuyệt vời nhất với sản phẩm chất lượ...",206000,343500,,137500,40,600,,available,,1000,1000,,868633,ENCOVINA
206485076,7914870955601,"Một nén hương - Một lòng thành kính. Một làn khói - Một tâm an. Hay đơn giản là sự thư giãn tịnh tâm sau 1 ngày dài làm việc căng thẳng.Bạn chọn làn khói thiên nhiên thuần khiết, làn khói an toàn cho...",42000,55000,,13000,24,167,,available,,1000,1000,,7486975,Dương Minh Since 1984
57867023,3339191897104,"Đặc điểm nổi bậtCây lau nhà xoay 360 độ SUNHOUSE KS-MO350I có cán làm bằng inox 201 với tay cầm bằng nhựa PP cao cấp, chắc chắn, không bị han gỉ và có thể tháo lắp dễ dàng khi sử dụng. Cây lau có th...",126000,200000,,74000,37,641,,available,,1000,1000,,41048,Sunhouse
110894852,8394106418198,"Thương hiệu: MyJaeMàu sắc: BạcChất liệu: NhômKích thước: 30cm x 14mĐặc điểm nổi bật:-Giấy nhôm bọc thực phẩm, không độc hại, an toàn khi sử dụng-Làm nóng thức ăn, hiệu quả giữ nhiệt tốt-Th...",85000,119000,,34000,29,211,,available,,1000,1000,,3807547,MyJae
82875291,5337520824838,"BỘ 2 HỘP VẢI ĐỰNG ĐỒ VẢI CANVAS Giúp bạn cất gọn đồ đạc, tiết kiệm không gianVải không dệt, gia cố các tông, chống mài mòn và bền.  Thiết kế tay cầm để dễ dàng cầm nắm    Thích hợp cho quần áo...",99000,99000,,0,0,143,,available,,1000,1000,,4408565,SOHOGO
55900887,2112313292992,"THIẾT KẾ SANG TRỌNG - ĐẲNG CẤPChất liệu hợp kim nhôm đẳng cấp, chắc chắn và sang trọngCó thể gập ở 2 vị trí, linh hoạt, chiếu sáng tới vị trí làm việcBỀN BỈHệ thống 26 bóng đèn LED tiết kiệm n...",317000,349000,,32000,9,1108,,available,,1000,1000,,835483,eLights
14640240,4167998775870,"Cân Điện Tử Nhà Bếp 5kg Hình 1:  Ảnh tổng quan sản phẩm Cân điện tử nhà bếp 5kg Cân điện tử 5kg có kích thước 16cm x 12.5cm làm từ chất liệu nhựa ABS cao cấp, màu trắng sang trọng, sạch sẽ. Cân có...",95000,95000,,0,0,109,,available,,1000,1000,,111461,OEM
114204740,3607879391595,"Bình giữ nhiệt inox 304 Sunhouse 900ml KS-TU900I có kiểu dáng năng động, phù hợp với các hoạt động thể thaoChất liệu inox cao cấp 304, an toàn tuyệt đối với sức khỏeNắp có giăng silicone giúp nắp...",152000,225000,,73000,32,207,,available,,1000,1000,,41048,Sunhouse
53518638,9851183428515,"Móc dán tường giữ dây điện loại trong suốtGiúp hệ thống dây điện nhà bạn luôn được giữ gọn gàng, an toàn khi không sử dụng.Có thể treo các loại vật dụng đơn giản khác và rất nhiềuKích thước :6.5*6...",15000,15000,,0,0,80,,available,,1000,1000,,111461,OEM
3927949,5261973592625,"THÔNG TIN SẢN PHẨMTên máy: Máy sạc pin Energizer Recharge kèm 2 pin TRAY Energizer AA 2000mAhXuất xứ: Chính hãng EnergizerNhà sản xuất: Shenzhen Highpower Technology CO., LTD.Sạc pin: Sạc 2-4 pin ...",460000,460000,,0,0,258,,available,,1000,1000,,19312,Energizer
199728521,5883576265421,"Chất liệu nhựa PP siêu bền, an toànBộ lau nhà đa năng Space Saving SUNHOUSE KS-CL3211PB được thiết kế tiện dụng với thùng vắt làm bằng nhựa nguyên sinh PP bền bỉ, chịu lực tốt, hạn chế chầy xước. Thi...",290000,450000,,160000,36,84,,available,,1000,1000,,41048,Sunhouse
55669191,1522909462066,"Đèn Pixar, Đèn Học Chống Cận Thị PixarĐèn Đọc Sách, Đèn Làm Việc Để Bàn Chống Chói Mắt Lóa Mắt Bảo Vệ Mắt Thương Hiệu UY TÍN, CHẤT LƯỢNG Được Người Tiêu Dùng Bình Chọn Nhiều NămTHÔNG SỐ KĨ THUẬT ...",195000,275000,,80000,29,1650,,available,,1000,1000,,245945,miDoctor
118960590,3851337385307,"Móc treo Parroti Handy HD02 có keo dán thuận tiện không cần khoan đục hoặc đinh vít, dễ dàng lắp đặt và tháo dỡSử dụng để treo các vật dụng như túi xách, chìa khóa, ô dù, mũ hoặc các đồ dùng trong n...",10900,20000,,9100,46,173,,available,,1000,1000,,746615,Parroti
68716605,7783505362837,"Thiết kế sang trọng, tinh tếDao Làm Bếp Đa Năng Sunhouse KS-KN165KS được thiết kế đơn giản với màu bạc sáng bóng, không chỉ hỗ trợ tối đa cho công việc bếp núc mà còn góp phần mang đến vẻ trang nhã, ...",73400,117000,,43600,37,265,,available,,1000,1000,,41048,Sunhouse
58002786,2231466734330,Vòi bơm dây dẫn nước rửa chén Hobby home decor NRC2 đầu bơm inox 304\Thông tin kỹ thuậtVòi xịt Inox 304 không rỉ sétPhụ kiện ống dưới bằng nhựaÔng dẫn siliconKích thước chi tiết vòi ở trong h...,185000,185000,,0,0,266,,available,,1000,1000,,230607,Hobby Home Decor
71111080,1339941558226,"Kệ Để Giày Dép Inox 5 Tầng Chính Hãng Amalife, Giá Để Giày Inox 5 Tầng - Chọn MàuMô Tả Chi Tiết - Kệ Để Giày Dép 5 Tầng Chính Hãng Amalife - Chọn Màu:Kệ Để Giày Dép Inox 5 Tầng, Giá Để Giày Inox ...",107000,107000,,0,0,325,,available,,1000,1000,,456351,Amalife
195852183,6345258326968,"Đặc điểm nổi bậtBình giữ nhiệt bằng thép không gỉ LocknLock Jumbo Tumbler LHC4300 có cấu tạo thân bình 2 lớp inox 304 cao cấp có khả năng cách nhiệt tốt, cứng cáp, chống gỉ, chống mài mòn và an toàn...",435000,730000,,295000,40,288,,available,,1000,1000,,48077,LocknLock
3677799,4679674557613,Lõi lọc: Maxtra PlusThương hiệu: BRITAMàu sắc: TrắngThương hiệu đến từ ĐứcSản xuất tại ĐứcKhả năng lọc lên tới 6 (lõi lọc) x 4 (tuần) = 24 tuầnGiúp chống cặn vôiLoại bỏ các chất làm giảm mùi ...,1199000,1849000,,650000,35,427,,available,,1000,1000,,199495,Brita
51476716,6575351325491,"Sản phẩm đũa Inox thực sự không phổ biến ở Việt Nam, đa phần lí do mọi người không dùng vì “TRƠN, KHÓ GẮP”. Nhưng với đũa Inox 304 / 316 kiểu mới nhất dưới đây của DandiHome, tất cả sự bất tiện đó sẽ...",224000,300000,,76000,25,721,,available,,1000,1000,,277519,DandiHome
696495,3999925082987," Ổ Cắm Điện 4 Lỗ 3 Chấu 3m Philips SPN1348WB/74 (2500W)  gồm 4 lỗ cắm 3 chân, có thể sử dụng đồng thời cho nhiều thiết bị điện khác nhau như: quạt, tivi, sạc điện thoại... rất tiện lợi.Công suất 250...",345000,369000,,24000,7,85,,available,,1000,1000,,19018,Philips
193433927,1515320388174,Đặc điểm nổi bật:Chạm trượt điều chỉnh 5 cấp độ sángChế độ hẹn giờ thông minh 45 phútChế độ đọc sách 4000KPhần đế xoay tròn 180ºPhần đèn xoay trái phải lên xuống 180º60 hạt đèn Led với công suất 5W ...,539000,699000,,160000,23,89,,available,,1000,1000,,885047,TRIỀU CƯƠNG TECH 
210760574,9324410172526,"*Thông số kỹ thuật:Thương hiệu : MyJaeMàu sắc : XámChất liệu :Ống thiếc tráng nhựa, nhựa, polyesterKích thước: Chiều dài cây lau: 128cm, Bông lau: 33,5 x 10,5cmBao gồm: 1* cây lau nhà, 2* bô...",419000,499000,,80000,16,158,,available,,1000,1000,,3807547,MyJae
52885368,4904460538850,"Túi zipper đáy đứng dùng trong việc bảo quản thực phẩm, đựng đồ dùng trong gia đình hoặc được dùng để đựng linh kiện trong các ngành điện tử.Chiếc túi zipper bé nhỏ này sẽ giúp bạn phân chia hàng hóa,...",55000,55000,,0,0,247,,available,,1000,1000,,7304105,Túi ni lông tự phân hủy sinh học GIMEX II
69929041,5034345959445,"Móc treo quần áo, đồ trẻ em, tất vớ tiện lợi với kẹp chống rơi quần áo.Chất liệu Inox cứng cáp, không rỉ sét.Phần đầu treo có khóa gài, giúp không bị rơi rớt ngay cả khi gió to.Phần kẹp có lò xo chắc ...",50000,50000,,0,0,227,,available,,1000,1000,,111461,OEM
